1,google.com,83.457557,ae448c77fd9bdc3a89bde6849376aee516409abf4595effa20ebfa559a388825, 73:b4:81:38:3f:93:6f:6b:03:00:00:00:00:c7:cb:b4
1,www.google.com,83.457557,00af8801f82757a0253bfd2342c6f4335ad28332275a427e10a454319c0245ca, 86:9a:7d:c0:7a:6d:f0:e5:05:00:00:00:00:85:90:56
2,youtube.com,82.564584,ae448c77fd9bdc3a89bde6849376aee516409abf4595effa20ebfa559a388825, 73:b4:81:38:3f:93:6f:6b:03:00:00:00:00:c7:cb:b4
2,www.youtube.com,82.564584,ae448c77fd9bdc3a89bde6849376aee516409abf4595effa20ebfa559a388825, 73:b4:81:38:3f:93:6f:6b:03:00:00:00:00:c7:cb:b4
7,sohu.com,709.215867,07696c281186fbb1277cc54957f5c3d186497b5acb52cd23180cfe66358d76f8, 0e:f4:53:60:fe:8f:f7:42:b3:a5:54:a4:42:12:a8:a8
7,www.sohu.com,709.215867,07696c281186fbb1277cc54957f5c3d186497b5acb52cd23180cfe66358d76f8, 0e:f4:53:60:fe:8f:f7:42:b3:a5:54:a4:42:12:a8:a8
19,netflix.com,88.760200,78f28970d899677c3dfc988184c43b68a23541ebc582c7e463f11c4c1de7dc06, 0f:2a:62:75:cf:97:9d:94:b0:bd:c9:fe:c4:6b:34:f0
19,www.netflix.com,88.760200,78f28970d899677c3dfc988184c43b68a23541ebc582c7e463f11c4c1de7dc06, 0f:2a:62:75:cf:97:9d:94:b0:bd:c9:fe:c4:6b:34:f0
20,live.com,94.363645,b702b96a4477afbe78b2405b90c08782550d9817bc08e463f5965dce4253493f, 03:29:ea:5e:b4:e1:db:75:6a:bd:49:92:83:71:6d:3a
20,www.live.com,94.363645,b702b96a4477afbe78b2405b90c08782550d9817bc08e463f5965dce4253493f, 03:29:ea:5e:b4:e1:db:75:6a:bd:49:92:83:71:6d:3a
31,bing.com,96.581931,50071046646cd364c78f72a410d6eec973adc87f87e0af680f9bd675d21af6fb, 7f:00:07:3f:e9:bf:5f:82:5f:7c:b7:8f:26:00:00:00:07:3f:e9
31,www.bing.com,96.581931,50071046646cd364c78f72a410d6eec973adc87f87e0af680f9bd675d21af6fb, 7f:00:07:3f:e9:bf:5f:82:5f:7c:b7:8f:26:00:00:00:07:3f:e9
38,google.com.hk,96.662616,e3d7573a03451edff3a0c928853c7880b4fe5a711825ea63fdb457166fda0a23, 2b:9a:d7:b7:62:13:70:fb:05:00:00:00:00:85:90:a4
38,www.google.com.hk,96.662616,e3d7573a03451edff3a0c928853c7880b4fe5a711825ea63fdb457166fda0a23, 2b:9a:d7:b7:62:13:70:fb:05:00:00:00:00:85:90:a4
42,ebay.com,310.577237,2cbb1e7b2618ea39b4ee98cb82561d78905d690e8db5a20695edca6d502a46c1, 5d:32:dc:db:10:ef:cc:89:92:fb:2b:a4:69:16:e1:d4
42,www.ebay.com,310.577237,c03e7ed0128685d217c4e2f6dc70eee5948516e7ee2d6295b2a4bb413fd7abf4, 06:c4:bc:6c:67:b1:b4:4e:45:59:66:cc:6a:a9:31:4d
44,google.co.in,92.325277,679fc006c17f25300cf1431dde89fbcb1819defa02a6fd50103dbd3748813e6a, 6d:31:2c:e1:cc:0a:67:10:05:00:00:00:00:85:90:88
44,www.google.co.in,92.325277,679fc006c17f25300cf1431dde89fbcb1819defa02a6fd50103dbd3748813e6a, 6d:31:2c:e1:cc:0a:67:10:05:00:00:00:00:85:90:88
51,office.com,108.329838,b5adca68327d2c1f28c53851f4faadb553ee847f52a596e28105907c971afc2f, 78:e5:a1:67:ea:ca:b1:10:95:c3:bb:a8
51,www.office.com,108.329838,b5adca68327d2c1f28c53851f4faadb553ee847f52a596e28105907c971afc2f, 78:e5:a1:67:ea:ca:b1:10:95:c3:bb:a8
59,apple.com,144.660740,5d77e2cbd9f1413c0ec25e985e6a97e73bca25738f620578528aaad45c9906f0, 0e:7b:3a:b4:29:e1:83:d0:7a:4f:c4:db:e9:c4:c1:91
59,www.apple.com,144.660740,94ce1208341e033a2191665d6c6f189436558afffbcab206632ffe3fa9c8d7cd, 03:8e:3f:9e:09:d7:ed:c7:b1:80:3f:74:a7:4c:35:ab
61,msn.com,100.159152,69c337e000079a0929d57c54344ae1257f929dd8d37acfc193077ad48d8aad81, 7f:00:00:39:25:a3:46:a4:79:09:4c:2f:c6:00:00:00:00:39:25
61,www.msn.com,100.159152,ca6c4414e2321023a70aac2cee22c6a960e1005216fffe59d351831f105185e3, 7f:00:00:ee:b7:ad:0b:d4:94:27:b0:a2:ca:00:00:00:00:ee:b7
65,so.com,964.011774,97f4b666cc4581b6e3e9af48eb58b385b07ffeda5cda7ea7ee039a7a97cc6858, 9c:9c:20:a7:01:f2:bd:39:43:d2:40:9c:ca:27:5b:69
65,www.so.com,964.011774,97f4b666cc4581b6e3e9af48eb58b385b07ffeda5cda7ea7ee039a7a97cc6858, 9c:9c:20:a7:01:f2:bd:39:43:d2:40:9c:ca:27:5b:69
68,google.com.br,96.352302,60f3de76c0e32af07e33ddecf7d005d7009ecf4ad300a55606ef93e9b548e5f4, e8:f8:f5:db:b1:9c:29:67:05:00:00:00:00:85:90:99
68,www.google.com.br,96.352302,60f3de76c0e32af07e33ddecf7d005d7009ecf4ad300a55606ef93e9b548e5f4, e8:f8:f5:db:b1:9c:29:67:05:00:00:00:00:85:90:99
72,canva.com,93.221113,0becaf4716429cd5a7f1438f9b2de5de6f3c81fb2a89089e86c619567155f473, 07:ea:fa:1f:a4:9f:6f:00:80:22:8d:c5:8e:cd:dc:2b
72,www.canva.com,93.221113,0becaf4716429cd5a7f1438f9b2de5de6f3c81fb2a89089e86c619567155f473, 07:ea:fa:1f:a4:9f:6f:00:80:22:8d:c5:8e:cd:dc:2b
76,google.co.jp,103.111363,1df19fdfb854399459752ccf52716d6fcc452b93c44b8a34aca3ac1580f5162c, 60:bc:bc:8f:8b:dc:66:10:03:00:00:00:00:c7:cc:7e
76,www.google.co.jp,103.111363,1df19fdfb854399459752ccf52716d6fcc452b93c44b8a34aca3ac1580f5162c, 60:bc:bc:8f:8b:dc:66:10:03:00:00:00:00:c7:cc:7e
78,dropbox.com,86.445151,99dfe7a8ab58609bbbb466f8a1d58df4986324f15c630c97a45d880bb7c107a1, 02:4b:af:32:08:b6:97:77:72:3d:f8:29:af:8d:1f:ad
78,www.dropbox.com,86.445151,99dfe7a8ab58609bbbb466f8a1d58df4986324f15c630c97a45d880bb7c107a1, 02:4b:af:32:08:b6:97:77:72:3d:f8:29:af:8d:1f:ad
82,spotify.com,76.036697,a08b8f75b07967ea37abb5f183e796925c84cdf9c06635a8f5685a94dd0b2b21, 05:2f:06:e2:03:e1:42:d2:1e:3e:d1:2f:d8:ce:e9:9f
82,www.spotify.com,76.036697,a08b8f75b07967ea37abb5f183e796925c84cdf9c06635a8f5685a94dd0b2b21, 05:2f:06:e2:03:e1:42:d2:1e:3e:d1:2f:d8:ce:e9:9f
91,google.de,102.010490,1de09355db2b365b56fb2c28b1f687f359747627334196403fd5b2c463189116, 82:34:6e:6a:7e:37:03:56:05:00:00:00:00:85:90:be
91,www.google.de,102.010490,433a85c6383f906df5c01ec3178349393eb6f39e7de7ccfbed7a947a3271bd47, ff:5e:71:82:3c:78:f0:a9:03:00:00:00:00:c7:cc:24
92,google.ru,100.036442,5822535bff61e6565c2ed113ec93489118949174db087a94d6142239c123327d, 0d:41:bb:1e:a9:fb:d1:26:05:00:00:00:00:85:90:b6
92,www.google.ru,100.036442,5822535bff61e6565c2ed113ec93489118949174db087a94d6142239c123327d, 0d:41:bb:1e:a9:fb:d1:26:05:00:00:00:00:85:90:b6
93,google.fr,101.934819,35bc1900b871392d4dc3b03dda4a23b5c146d9ae78090f3459b652749ff9f032, a6:e5:87:c5:30:ae:b2:61:05:00:00:00:00:85:90:c2
93,www.google.fr,101.934819,35bc1900b871392d4dc3b03dda4a23b5c146d9ae78090f3459b652749ff9f032, a6:e5:87:c5:30:ae:b2:61:05:00:00:00:00:85:90:c2
97,google.es,90.029125,f3b10697beb65a1c815186cead6fdc98cebfe4a2193c71e41a70b5d3a05e3175, 5f:74:50:3d:d5:c4:3c:43:05:00:00:00:00:85:90:c0
97,www.google.es,90.029125,f3b10697beb65a1c815186cead6fdc98cebfe4a2193c71e41a70b5d3a05e3175, 5f:74:50:3d:d5:c4:3c:43:05:00:00:00:00:85:90:c0
98,google.it,101.563168,8ec8a7356dad841201725c02c76d170dad8e5a540714d65294e39075dcc319d7, 05:fb:2a:0c:36:be:c6:d9:03:00:00:00:00:c7:cc:d9
98,www.google.it,101.563168,8ec8a7356dad841201725c02c76d170dad8e5a540714d65294e39075dcc319d7, 05:fb:2a:0c:36:be:c6:d9:03:00:00:00:00:c7:cc:d9
100,medium.com,102.396650,7e5bac8c80e7bc7012091b5d1ead3786497edffe0fb2435492bd907f456e4769, 05:54:79:a2:fe:50:df:37:5d:bd:57:75:38:39:c2:22
100,www.medium.com,102.396650,7e5bac8c80e7bc7012091b5d1ead3786497edffe0fb2435492bd907f456e4769, 05:54:79:a2:fe:50:df:37:5d:bd:57:75:38:39:c2:22
102,xhamster.com,71.737318,757212af36cb7f03a09273371ae9734e39f6b23e672b3da021a72fa946a05951, 01:95:3e:df:8e:4e:9a:0d:07:5a:1f:00:ef:91:84:ea
102,www.xhamster.com,71.737318,a2c9c3adcdb7a780eda939ff90054e9a0007fbe4be52e01d4a3691a0f85fd851, 08:b3:e7:1f:c4:d3:5d:67:90:6c:08:10:a4:3c:ef:c8
109,discordapp.com,79.834048,ada02586224dd5baf4b279162fc277406b67a0e20d30f2453718a62ac1272c9d, 0e:8a:f6:58:39:90:4f:f7:d4:1b:0e:c0:3a:44:23:a0
109,www.discordapp.com,79.834048,ada02586224dd5baf4b279162fc277406b67a0e20d30f2453718a62ac1272c9d, 0e:8a:f6:58:39:90:4f:f7:d4:1b:0e:c0:3a:44:23:a0
110,google.com.sg,107.033592,d8f4d1cf603f6c4acd47d25149e5c8b8841f05119edca3d45dbcef801174fdd2, b0:94:7f:46:09:c4:e0:bc:03:00:00:00:00:c7:cc:b3
110,www.google.com.sg,107.033592,d8f4d1cf603f6c4acd47d25149e5c8b8841f05119edca3d45dbcef801174fdd2, b0:94:7f:46:09:c4:e0:bc:03:00:00:00:00:c7:cc:b3
121,google.cn,113.638441,e10a0ca1dba571e185e91f591f6e0d4ad82e732254e9e5f793805f15db8b16da, bb:10:89:76:e3:82:2e:6e:03:00:00:00:00:c7:cc:73
121,www.google.cn,113.638441,e10a0ca1dba571e185e91f591f6e0d4ad82e732254e9e5f793805f15db8b16da, bb:10:89:76:e3:82:2e:6e:03:00:00:00:00:c7:cc:73
134,google.co.uk,100.883253,ac7d3bae60a12b76fdb3170e6c86c3b87876601762873a2f3b83c620d1df620c, aa:05:bf:78:5a:63:70:39:03:00:00:00:00:c7:cc:87
134,www.google.co.uk,100.883253,d84633147c49e994579b886da05c9c6d36d3ccb058ef780533b3736c64e86ddb, 68:f5:53:d4:98:90:fb:97:03:00:00:00:00:c7:cc:22
141,google.com.tw,93.504001,9090d2f45906ae09ee3a870257c621d04cb7c7e19b2c30bf7665613d0cfd501a, b3:9f:98:b2:d7:97:b8:2c:03:00:00:00:00:c7:cc:b9
141,www.google.com.tw,93.504001,9090d2f45906ae09ee3a870257c621d04cb7c7e19b2c30bf7665613d0cfd501a, b3:9f:98:b2:d7:97:b8:2c:03:00:00:00:00:c7:cc:b9
142,google.com.tr,99.236503,f23653c422ebf0bed0eb5a71e3b4e359019bd7c66bda44353bcfadb38947f458, 26:24:3f:95:d8:2e:8d:4c:03:00:00:00:00:c7:cc:b8
142,www.google.com.tr,99.236503,f23653c422ebf0bed0eb5a71e3b4e359019bd7c66bda44353bcfadb38947f458, 26:24:3f:95:d8:2e:8d:4c:03:00:00:00:00:c7:cc:b8
144,breitbart.com,83.853440,59accd8bb1121e363bcc55180d441e52287ad4a2962515b661a40c749febce77, cb:9d:77:f2:8c:d7:7c:e0:2a:69:59:26:fc:40:58:52
144,www.breitbart.com,83.853440,59accd8bb1121e363bcc55180d441e52287ad4a2962515b661a40c749febce77, cb:9d:77:f2:8c:d7:7c:e0:2a:69:59:26:fc:40:58:52
150,daum.net,706.812030,fbaaf843954e376d85ae4c58b25b54d4083375e4d642e67d93b94915feed893c, 02:62:36:d6:50:aa:3b:f5:d4:73:8b:98:a8:93:f4:c4
150,www.daum.net,706.812030,fbaaf843954e376d85ae4c58b25b54d4083375e4d642e67d93b94915feed893c, 02:62:36:d6:50:aa:3b:f5:d4:73:8b:98:a8:93:f4:c4
151,google.com.mx,101.578628,08dc51c5416bee4fd5263d928bede25fff5cd017824173618dfeb9d73c391cd2, 11:17:ec:7b:72:40:a0:27:03:00:00:00:00:c7:cc:a7
151,www.google.com.mx,101.578628,08dc51c5416bee4fd5263d928bede25fff5cd017824173618dfeb9d73c391cd2, 11:17:ec:7b:72:40:a0:27:03:00:00:00:00:c7:cc:a7
153,youm7.com,103.164868,5df14729f7dc7ffeed6203c31197131e033abe77cf24f1d7d5e91737823c9da8, 0b:f1:fe:78:21:f9:19:4c:c3:e5:4f:14:c7:13:e1:33
153,www.youm7.com,103.164868,5df14729f7dc7ffeed6203c31197131e033abe77cf24f1d7d5e91737823c9da8, 0b:f1:fe:78:21:f9:19:4c:c3:e5:4f:14:c7:13:e1:33
156,cnet.com,95.211872,99f5da84b52cecb2e55a9cb93b0211ca3f0ba888bcc1099c15611249c2a80d62, 09:f8:43:08:68:3a:f1:94:31:d7:1a:f5:fd:02:a5:9b
156,www.cnet.com,95.211872,92df78aa648dd63a2208b0034723d13c792ea1c0223e888fc60f2d2abbe17f2e, 01:05:7f:ba:92:07:e6:49:60:ae:ff:21:e7:0e:cf:2a
166,mediafire.com,99.433240,5976d6335499e53909940797dd43762b6d5500f3643b9cc7208043da97ac2696, 25:13:81:f4:2c:73:e7:01:c0:d0:4c:40:d5:90:97:43
166,www.mediafire.com,99.433240,5976d6335499e53909940797dd43762b6d5500f3643b9cc7208043da97ac2696, 25:13:81:f4:2c:73:e7:01:c0:d0:4c:40:d5:90:97:43
175,w3schools.com,261.824409,91b23df6c1752f471827ff00259e1d8775e1bb3d3a5b021759ddd7cc4e71475a, 88:7f:55:d2:08:28:0e:2e:d6:8d:0c:6d:5d:85:35:e5
175,www.w3schools.com,261.824409,9b4e7a339c7c9951c94479dbed6c97fe74fea5cfc259aa577013b22c00a8a029, 0d:64:04:0c:b8:da:b4:d4:85:91:5b:68:68:f7:b3:eb
176,chaturbate.com,100.774095,16c4daffb1854590b2ffd479127c0f4baf77dced914460fc9d7fdc7a1e5fcea5, 0c:b3:0d:21:3c:26:17:71:07:c0:9c:7f:c8:11:a4:56
176,www.chaturbate.com,100.774095,16c4daffb1854590b2ffd479127c0f4baf77dced914460fc9d7fdc7a1e5fcea5, 0c:b3:0d:21:3c:26:17:71:07:c0:9c:7f:c8:11:a4:56
178,ladbible.com,94.787206,57346a63dfb60a37f980267feaaad4c7642445f855b982eaa1c9f73e5c3840fc, 02:c8:03:a1:2b:fa:1b:90:be:c4:33:e4:1f:f7:ec:8c
178,www.ladbible.com,94.787206,57346a63dfb60a37f980267feaaad4c7642445f855b982eaa1c9f73e5c3840fc, 02:c8:03:a1:2b:fa:1b:90:be:c4:33:e4:1f:f7:ec:8c
180,ebay.de,298.048225,2cbb1e7b2618ea39b4ee98cb82561d78905d690e8db5a20695edca6d502a46c1, 5d:32:dc:db:10:ef:cc:89:92:fb:2b:a4:69:16:e1:d4
180,www.ebay.de,298.048225,24e758c254a58c9c25657c2a82aa18e2d195073b0ea75226ce105dab4e2da4da, 07:41:6b:c7:b0:95:23:d9:1a:39:fa:7a:53:30:87:10
187,google.com.sa,316.594855,e3f8d518744a4923cef819cc9ae14b4bb6fccad7c96866c5c81b7235a5df2c41, ec:7c:75:5b:d4:08:6d:7e:05:00:00:00:00:85:90:b8
187,www.google.com.sa,316.594855,e3f8d518744a4923cef819cc9ae14b4bb6fccad7c96866c5c81b7235a5df2c41, ec:7c:75:5b:d4:08:6d:7e:05:00:00:00:00:85:90:b8
188,chouftv.ma,92.784407,76d8f5eeb87c46eb71ef9db9dd9769676c010d883e03c825e6754c4abc6ab321, 0e:ea:17:b4:46:da:5e:7b:50:80:a3:7c:d3:ef:bf:ca
188,www.chouftv.ma,92.784407,76d8f5eeb87c46eb71ef9db9dd9769676c010d883e03c825e6754c4abc6ab321, 0e:ea:17:b4:46:da:5e:7b:50:80:a3:7c:d3:ef:bf:ca
191,y2mate.com,96.928509,2a0cf67b99b96e90a0b688ecd29cbb71a2da681dcb35d7735b6bc197b00f90f2, Signature Algorithm: sha256WithRSAEncryption
191,www.y2mate.com,96.928509,2a0cf67b99b96e90a0b688ecd29cbb71a2da681dcb35d7735b6bc197b00f90f2, Signature Algorithm: sha256WithRSAEncryption
193,dailymotion.com,314.660720,6b07a0eb316a2c8e7435a73b40503bbe14b86bdd448403c1bb0cfb7bd535ce6d, 02:a3:19:87:fb:e2:36:0b:48:8a:c4:bd:fa:e3:a3:11
193,www.dailymotion.com,314.660720,371d90b963e8d2f51aa9113651afa95b767372b52dfeb527d76facc5b66ba925, 5b:ad:f3:76:62:2c:8f:b7:6a:e1:17:57:e6:87:0a:0a
195,google.ca,102.600813,22a4b23306c0ed8e073c9ba7593e4c6aaa0ba7e15e5bb9cfb8bfc46b8ace279b, f2:91:ab:b9:ab:d6:32:9e:03:00:00:00:00:c7:cc:6d
195,www.google.ca,102.600813,22a4b23306c0ed8e073c9ba7593e4c6aaa0ba7e15e5bb9cfb8bfc46b8ace279b, f2:91:ab:b9:ab:d6:32:9e:03:00:00:00:00:c7:cc:6d
201,google.com.eg,119.518697,ff46c026889ebc5f0c8d8cc7b0f9e949615f4b40f432d236ec2460abd3c3b2cd, 9a:df:80:0a:a8:df:7d:00:08:00:00:00:00:70:b2:40
201,www.google.com.eg,119.518697,5847475237fd6808088978b93ff17bbad3d4ccd42887f3207e91429876ead09e, e3:1a:0e:21:03:15:31:61:03:00:00:00:00:c7:cc:96
206,eastday.com,988.251412,40a31d9f8bc2ca035ae357278f6643a493aa76289b982bda44fb09a5dff9047e, 28:3b:ab:4b:d0:54:82:2e:36:da:9b:42
206,www.eastday.com,988.251412,40a31d9f8bc2ca035ae357278f6643a493aa76289b982bda44fb09a5dff9047e, 28:3b:ab:4b:d0:54:82:2e:36:da:9b:42
212,google.co.th,114.565683,be3357c6a6d5f62de739d9fd6f1bdf80b5453910cf2e6f722279e6c049bea43b, c7:b7:6d:6a:7b:f9:cc:ac:03:00:00:00:00:c7:cc:85
